id,InventoryNumber,Initials,ExcavationDate,Context,Season,ShapeObject,ShapeDetails,Type,Ware,Material,ProductionPlace,Conservation,Measurements,NbFragments,NbDiscarded,JoinedTo_NbRemarks,DescriptionAndRemarks,Inclusions,Fabric,Glaze,Decoraction_Stamp,Chronology1stImpression,AbsoluteChronology,ToBeDr_Ph,Drawing,Photo,PhotoFabric,Square,Level,ProcessedBy,Zone,Label,Context_Survey_Homogenized
14168,TC2013.3064,ABO,16-07-13,T13-144-2-A,2013,Undetermined,handle,,coarse,,Local,Poor,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14169,TC2013.3065,ABO,16-07-13,T13-144-2-A,2013,Undetermined,handle root,,coarse,Ceramics,Local,Medium,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14170,TC2013.3066,ABO,16-07-13,T13-144-2-A,2013,Pithos,handle,,coarse,Ceramics,Local,Poor,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14171,TC2013.3067,ABO,16-07-13,T13-144-2-A,2013,Undetermined,handle,,plain,Ceramics,Local,Medium,,1,0,,horizontal handle,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14172,TC2013.3068,ABO,16-07-13,T13-144-2-A,2013,Undetermined,handle,,plain,Ceramics,Local,Medium,,1,0,,horizontal handle,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14173,,ABO,16-07-13,T13-144-2-A,2013,Tile,wall,cover,plain,,Local,Poor,,0,2,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14174,,ABO,16-07-13,T13-144-2-A,2013,Tile,wall,pan,plain,,Local,Poor,,0,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14175,,ABO,16-07-13,T13-144-2-A,2013,Undetermined,wall,,plain,,Local,Poor,,0,3,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14176,,ABO,16-07-13,T13-144-2-A,2013,Undetermined,wall,,coarse,,Local,Poor,,6,0,,Prehistoric?,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14177,TC2013.3088,MP,16-07-13,T13-144-2-B,2013,Undetermined,handle,,plain,,Local,Medium,,1,0,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14178,TC2013.3089,MP,16-07-13,T13-144-2-B,2013,Cup,base,,red glazed,,Local,Medium,,1,0,,,,,int,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14179,,MP,16-07-13,T13-144-2-B,2013,Undetermined,wall,,coarse,,Local,Poor,,19,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14180,,MP,16-07-13,T13-144-2-B,2013,Undetermined,handle,,plain,,Local,Poor,,1,0,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14181,,MP,16-07-13,T13-144-2-B,2013,Undetermined,wall,,plain,,Local,Poor,,0,8,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14182,,MP,16-07-13,T13-144-2-B,2013,Tile,wall,cover,plain,,Local,Medium,,0,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14183,TC2013.3090,MH,16-07-13,T13-144-4-B,2013,Undetermined,rim,,plain,,Local,Medium,,1,0,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-4
14184,,MH,16-07-13,T13-144-4-B,2013,Tile,wall,cover,coarse,,Local,Medium,,0,2,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-4
14185,,MH,16-07-13,T13-144-4-B,2013,Undetermined,wall,,plain,,Corinthian,Poor,,0,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-4
14186,,MH,16-07-13,T13-144-4-B,2013,Undetermined,wall,,plain,,Local,Poor,,0,2,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-4
14187,,MH,16-07-13,T13-144-4-B,2013,Undetermined,wall,,coarse,,Local,Poor,,8,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-4
14188,,MH,16-07-13,T13-144-4-B,2013,Undetermined,undetermined,,,Stone,Undetermined,,,0,1,,,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-4
14189,,MH,16-07-13,T13-144-3-A,2013,Undetermined,handle root,,plain,,Local,Poor,,1,0,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-3
14190,,MH,16-07-13,T13-144-3-A,2013,Undetermined,handle,,coarse,,Local,Poor,,1,0,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-3
14191,,MH,16-07-13,T13-144-3-A,2013,Undetermined,wall,,plain,,Local,Poor,,0,6,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-3
14192,,MH,16-07-13,T13-144-3-A,2013,Undetermined,wall,,plain,,Local,Poor,,0,3,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-3
14193,,MH,16-07-13,T13-144-3-A,2013,Undetermined,wall,,coarse,,Local,Poor,,5,0,,Prehistoric?,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-3
14194,,MH,16-07-13,T13-144-3-A,2013,Undetermined,undetermined,,,Stone,Undetermined,,,0,3,,,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-3
14195,TC2013.3099,ML,16-07-13,T13-144-2-D,2013,Cooking pot,rim,,cooking,,Local,Medium,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14196,TC2013.3100,ML,16-07-13,T13-144-2-D,2013,Undetermined,handle root,,coarse,,Local,Poor,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14197,TC2013.3101,ML,16-07-13,T13-144-2-D,2013,Undetermined,handle,,coarse,,Local,Medium,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14198,TC2013.3102,ML,16-07-13,T13-144-2-D,2013,Undetermined,base,,coarse,,Local,Medium,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14199,TC2013.3103,ML,16-07-13,T13-144-2-D,2013,Pithos,base,,coarse,Ceramics,Local,Medium,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14200,,ML,16-07-13,T13-144-2-D,2013,Undetermined,wall,,coarse,,Local,Poor,,14,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14201,,ML,16-07-13,T13-144-2-D,2013,Closed shape,shoulder,,plain,,Local,Medium,,1,0,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14202,,ML,16-07-13,T13-144-2-D,2013,Undetermined,wall,,plain,,Corinthian,Medium,,0,1,,,black inclusions,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14203,,ML,16-07-13,T13-144-2-D,2013,Undetermined,wall,,plain,,Local,Poor,,0,3,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-144-2
14204,TC2013.3115,ABO,11-07-13,T13-132-3-C,2013,Cooking pot,neck,,coarse,,Local,Medium,,1,0,,Prehistoric? perhaps chytra? To be studied by MN,,,,,Prehistoric,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-3
14205,TC2013.3116,ABO,11-07-13,T13-132-3-C,2013,Tile,edge,cover,coarse,,Local,Medium,,1,0,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-3
14206,,ABO,11-07-13,T13-132-3-C,2013,Amphora,wall,,coarse,,Corinthian,Medium,,1,0,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-3
14207,,ABO,11-07-13,T13-132-3-C,2013,Tile,wall,cover,coarse,,Local,Medium,,0,2,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-3
14208,,ABO,11-07-13,T13-132-3-C,2013,Undetermined,wall,,plain,,Local,Poor,,0,4,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-3
14209,,ABO,11-07-13,T13-132-3-C,2013,Undetermined,wall,,coarse,,Local,Poor,,12,0,,Prehistoric?,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-3
14210,,ABO,11-07-13,T13-132-3-C,2013,Undetermined,undetermined,,,Stone,Undetermined,,,0,1,,,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-3
14211,TC2013.3131,WvA,11-07-13,T13-132-4-A,2013,Open shape,base,,coarse,,Local,Medium,,1,0,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14212,TC2013.3132,WvA,11-07-13,T13-132-4-A,2013,Lekane,rim,,plain,,Local,Medium,,1,0,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14213,,WvA,11-07-13,T13-132-4-A,2013,Undetermined,wall,,coarse,,Local,Poor,,25,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14214,,WvA,11-07-13,T13-132-4-A,2013,Undetermined,wall,,plain,,Local,Poor,,0,7,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14215,TC2013.3133,TP,11-07-13,T13-132-3-A,2013,Cooking pot,handle,,cooking,,Local,Medium,,1,0,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-3
14216,,TP,11-07-13,T13-132-3-A,2013,Undetermined,wall,,plain,,Local,Poor,,0,2,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-3
14217,,TP,11-07-13,T13-132-3-A,2013,Undetermined,wall,,coarse,,Local,Poor,,3,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-3
14218,,TP,11-07-13,T13-132-3-A,2013,Undetermined,undetermined,,,Stone,Undetermined,,,0,1,,,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,,SURVEY,,T13-132-3
14219,TC2013.3142,TP,11-07-13,T13-132-4-D,2013,Undetermined,handle,,coarse,,Local,Medium,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14220,TC2013.3141,TP,11-07-13,T13-132-4-D,2013,Undetermined,handle,,coarse,,Local,Medium,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14221,TC2013.3140,TP,11-07-13,T13-132-4-D,2013,Undetermined,base,,coarse,,Local,Medium,,1,0,,Prehistoric? Red fired. To be studied by MN,,,,,Prehistoric,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14222,TC2013.3139,TP,11-07-13,T13-132-4-D,2013,Undetermined,handle root,,coarse,,Local,Poor,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14223,,TP,11-07-13,T13-132-4-D,2013,Undetermined,wall,,coarse,,Local,Poor,,9,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14224,TC2013.3143,TP,11-07-13,T13-132-4-D,2013,Open shape,rim,,plain,,Local,Poor,,1,0,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14225,,TP,11-07-13,T13-132-4-D,2013,Undetermined,wall,,black glaze,,Local,Poor,,1,0,,glaze almost worn off,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14226,,TP,11-07-13,T13-132-4-D,2013,Undetermined,wall,,plain,,Local,Medium,,0,7,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14227,,TP,11-07-13,T13-132-4-D,2013,Undetermined,wall,,plain,,Corinthian,Poor,,1,0,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14228,TC2013.3134,WvA,10-07-13,T13-132-1-A,2013,Open shape,base,,black glaze,,Local,Medium,,1,0,,,,,int,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-1
14229,TC2013.3135,WvA,10-07-13,T13-132-1-A,2013,Undetermined,base,,plain,,Local,Poor,,1,0,,,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-1
14230,TC2013.3136,WvA,10-07-13,T13-132-1-A,2013,Closed shape,base,,plain,Ceramics,Local,Medium,,1,0,,Closed shape?,,,,,Archaic/Classical,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-1
14231,TC2013.3137,WvA,10-07-13,T13-132-1-A,2013,Undetermined,base,,coarse,,Local,Poor,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-1
14232,TC2013.3138,WvA,10-07-13,T13-132-1-A,2013,Cooking pot,handle,,coarse,,Local,Medium,,1,0,,Prehistoric? horizontal handle fr,,,,,Prehistoric,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-1
14233,,WvA,10-07-13,T13-132-1-A,2013,Undetermined,handle,,plain,Ceramics,Local,Medium,,1,0,,handle fr?,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-1
14234,,WvA,10-07-13,T13-132-1-A,2013,Undetermined,wall,,coarse,,Local,Medium,,8,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-1
14235,,WvA,10-07-13,T13-132-1-A,2013,Tile,wall,cover,plain,,Local,Medium,,0,1,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-1
14236,,WvA,10-07-13,T13-132-1-A,2013,Undetermined,wall,,plain,,Local,Poor,,0,4,,,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-1
14237,,WvA,10-07-13,T13-132-1-A,2013,Undetermined,wall,,plain,,Local,Medium,,0,4,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-1
14238,TC2013.3157,ABO,11-07-13,T13-132-4-B,2013,Undetermined,rim,,coarse,,Local,Poor,,1,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,WAAR,ONWAAR,WAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14239,,ABO,11-07-13,T13-132-4-B,2013,Undetermined,wall,,coarse,,Local,Poor,,3,0,,Prehistoric? To be studied by MN,,,,,Prehistoric,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14240,,ABO,11-07-13,T13-132-4-B,2013,Amphora,wall,,plain,,Import,Medium,,1,0,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14241,,ABO,11-07-13,T13-132-4-B,2013,Tile,wall,cover,coarse,,Local,Medium,,0,2,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14242,,ABO,11-07-13,T13-132-4-B,2013,Open shape,wall,,black glaze,,Local,Medium,,1,0,,,,,int+ext,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14243,,ABO,11-07-13,T13-132-4-B,2013,Undetermined,wall,,plain,,Local,Poor,,0,4,,,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14244,,ABO,11-07-13,T13-132-4-B,2013,Undetermined,undetermined,,,Stone,Undetermined,,,0,1,,,,,,,Undetermined,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-4
14245,TC2013.3158,MP,10-07-13,T13-132-2-D,2013,Open shape,rim,,black glaze,,Local,Poor,,1,0,,handle root,,,,,Archaic/Classical,,ONWAAR,ONWAAR,ONWAAR,ONWAAR,,,FvdE,SURVEY,,T13-132-2
